id,AssetClass,Quantity,RatingLevel,HRCategories,BudgetCategories
Group LILLEL61NANCY_6_107_Pylones_Acier,Pylônes,1,HTB2,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL61NANCY_6_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL61NANCY_6_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL61NANCY_7_108_Pylones_Acier,Pylônes,1,HTB2,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL61NANCY_7_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL61NANCY_7_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL61NANCY_8_109_Pylones_Acier,Pylônes,1,HTB2,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL61NANCY_8_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL61NANCY_8_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL61NANCY_9_110_Pylones_Acier,Pylônes,1,HTB2,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL61NANCY_9_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL61NANCY_9_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL71NANCY_10_112_Pylones_Acier,Pylônes,1,HTB3,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL71NANCY_10_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL71NANCY_10_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL71NANCY_1_111_Pylones_Acier,Pylônes,1,HTB3,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL71NANCY_1_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL71NANCY_1_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL71NANCY_2_113_Pylones_Acier,Pylônes,1,HTB3,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL71NANCY_2_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL71NANCY_2_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL71NANCY_3_114_Pylones_Acier,Pylônes,1,HTB3,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL71NANCY_3_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL71NANCY_3_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL71NANCY_4_115_Pylones_Acier,Pylônes,1,HTB3,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL71NANCY_4_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL71NANCY_4_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL71NANCY_5_116_Pylones_Acier,Pylônes,1,HTB3,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL71NANCY_5_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL71NANCY_5_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL71NANCY_6_117_Pylones_Acier,Pylônes,1,HTB3,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL71NANCY_6_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL71NANCY_6_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL71NANCY_7_118_Pylones_Acier,Pylônes,1,HTB3,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL71NANCY_7_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL71NANCY_7_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL71NANCY_8_119_Pylones_Acier,Pylônes,1,HTB3,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL71NANCY_8_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL71NANCY_8_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL71NANCY_9_120_Pylones_Acier,Pylônes,1,HTB3,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL71NANCY_9_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL71NANCY_9_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB3,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group NANCY_P31_BC31_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB1,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P31_BC31_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB1,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P31_BO31_HT_SansType_Controles_Commande_Local_FondPoste_Analogique,Contrôles Commande Local,1,HTB1,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P31_L31LILLE_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P31_L31LILLE_HT_DJ_OP63_Disjoncteurs_DJ_50,Disjoncteurs,1,HTB1,"""[""ATLANTIQUE"",""Disjoncteurs""]""",
Group NANCY_P31_L31LILLE_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB1,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P31_L31LILLE_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB1,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P31_L31ROUEN_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,Disjoncteurs,1,HTB1,"""[""ATLANTIQUE"",""Disjoncteurs""]""",
Group NANCY_P31_L31ROUEN_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P31_L31ROUEN_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB1,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P31_L31ROUEN_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB1,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P31_Y631_HT_DJ_FXT_72_Disjoncteurs_DJ_35,Disjoncteurs,1,HTB1,"""[""ATLANTIQUE"",""Disjoncteurs""]""",
Group NANCY_P31_Y631_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P31_Y631_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB1,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P31_Y631_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB1,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P31_Y631_HT_Y_Sans_Type_Transformateurs_de_Puissance_TDP,Transformateurs de Puissance,1,HTB1,"""[""ATLANTIQUE"",""Transformateurs de Puissance""]""",
Group NANCY_P32_BC31_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB1,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P32_BC31_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB1,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P32_L31LILLE_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P32_L31LILLE_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB1,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P32_L31LILLE_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB1,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P32_L31ROUEN_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P32_L31ROUEN_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB1,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P32_L31ROUEN_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB1,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P32_Y631_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P32_Y631_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB1,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P32_Y631_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB1,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P61_BC61_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB2,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P61_BC61_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB2,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P61_BC61_HT_DJ_OP63_Disjoncteurs_DJ_50,Disjoncteurs,1,HTB2,"""[""ATLANTIQUE"",""Disjoncteurs""]""",
Group NANCY_P61_BC61_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P61_BC61_HT_SansType_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P61_BC61_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,Transformateurs de Mesure,1,HTB2,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P61_BO61_HT_SansType_Controles_Commande_Local_FondPoste_Analogique,Contrôles Commande Local,1,HTB2,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P61_L61LILLE_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P61_L61LILLE_HT_DJ_OP63_Disjoncteurs_DJ_50,Disjoncteurs,1,HTB2,"""[""ATLANTIQUE"",""Disjoncteurs""]""",
Group NANCY_P61_L61LILLE_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P61_L61LILLE_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB2,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P61_L61REIMS_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P61_L61REIMS_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,Disjoncteurs,1,HTB2,"""[""ATLANTIQUE"",""Disjoncteurs""]""",
Group NANCY_P61_L61REIMS_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P61_L61REIMS_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB2,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P61_L61ROUEN_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P61_L61ROUEN_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,Disjoncteurs,1,HTB2,"""[""ATLANTIQUE"",""Disjoncteurs""]""",
Group NANCY_P61_L61ROUEN_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P61_L61ROUEN_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB2,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P61_Y631_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P61_Y631_HT_DJ_FXT_72_Disjoncteurs_DJ_35,Disjoncteurs,1,HTB2,"""[""ATLANTIQUE"",""Disjoncteurs""]""",
Group NANCY_P61_Y631_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P61_Y631_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB2,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P61_Y761_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P61_Y761_HT_DJ_FXT_72_Disjoncteurs_DJ_35,Disjoncteurs,1,HTB2,"""[""ATLANTIQUE"",""Disjoncteurs""]""",
Group NANCY_P61_Y761_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P61_Y761_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB2,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P61_Y761_HT_Y_Sans_Type_Transformateurs_de_Puissance_TDP,Transformateurs de Puissance,1,HTB2,"""[""ATLANTIQUE"",""Transformateurs de Puissance""]""",
Group NANCY_P62_BC61_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB2,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P62_BC61_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB2,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P62_BC61_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P62_L61LILLE_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P62_L61LILLE_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P62_L61LILLE_HT_S_5361_Rep_LT_Sectionneurs_SA_50_2,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P62_L61LILLE_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB2,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P62_L61REIMS_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P62_L61ROUEN_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P62_L61ROUEN_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P62_L61ROUEN_HT_S_5361_Rep_LT_Sectionneurs_SA_50_2,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P62_L61ROUEN_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB2,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P62_Y631_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P62_Y631_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P62_Y631_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45_2,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P62_Y631_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB2,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P62_Y761_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P62_Y761_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P62_Y761_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45_2,Sectionneurs,1,HTB2,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P62_Y761_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB2,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P71_BC71_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB3,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P71_BC71_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB3,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P71_BO71_HT_SansType_Controles_Commande_Local_FondPoste_Analogique,Contrôles Commande Local,1,HTB3,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P71_L71LILLE_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P71_L71LILLE_HT_DJ_OP63_Disjoncteurs_DJ_50,Disjoncteurs,1,HTB3,"""[""ATLANTIQUE"",""Disjoncteurs""]""",
Group NANCY_P71_L71LILLE_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB3,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P71_L71LILLE_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB3,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P71_L71ROUEN_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P71_L71ROUEN_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,Disjoncteurs,1,HTB3,"""[""ATLANTIQUE"",""Disjoncteurs""]""",
Group NANCY_P71_L71ROUEN_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB3,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P71_L71ROUEN_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB3,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P71_Y761_HT_DJ_FXT_72_Disjoncteurs_DJ_35,Disjoncteurs,1,HTB3,"""[""ATLANTIQUE"",""Disjoncteurs""]""",
Group NANCY_P71_Y761_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P71_Y761_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB3,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P71_Y761_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB3,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P72_BC71_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB3,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P72_BC71_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB3,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P72_L71LILLE_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P72_L71LILLE_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB3,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P72_L71LILLE_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB3,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P72_L71ROUEN_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P72_L71ROUEN_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB3,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P72_L71ROUEN_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB3,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCY_P72_Y761_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""ATLANTIQUE"",""Contrôles Commande Local""]""",
Group NANCY_P72_Y761_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB3,"""[""ATLANTIQUE"",""Sectionneurs""]""",
Group NANCY_P72_Y761_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB3,"""[""ATLANTIQUE"",""Transformateurs de Mesure""]""",
Group NANCYL31ROUEN_10_122_Pylones_Acier,Pylônes,1,HTB1,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL31ROUEN_10_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL31ROUEN_10_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL31ROUEN_1_121_Pylones_Acier,Pylônes,1,HTB1,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL31ROUEN_1_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL31ROUEN_1_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL31ROUEN_2_123_Pylones_Acier,Pylônes,1,HTB1,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL31ROUEN_2_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL31ROUEN_2_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL31ROUEN_3_124_Pylones_Acier,Pylônes,1,HTB1,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL31ROUEN_3_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL31ROUEN_3_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL31ROUEN_4_125_Pylones_Acier,Pylônes,1,HTB1,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL31ROUEN_4_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
